id,campaign_id,channel_id,metric_date,impressions,clicks,conversions,spend,revenue
2478,4,3,2026-03-24,17528,767,33,2998237,8958270
2479,4,5,2026-03-24,69348,3446,565,6405453,26237016
2480,5,4,2026-03-24,98311,2529,393,795106,4247839
2481,5,2,2026-03-24,34272,2141,154,5506410,29708836
2482,5,3,2026-03-24,24152,1781,308,4365939,36725001
2483,6,5,2026-03-24,84309,2025,278,6469778,50520103
2484,6,2,2026-03-24,73616,5514,359,6932950,32973480
2485,6,6,2026-03-24,96835,7397,160,2489325,9273831
2486,6,3,2026-03-24,43810,740,91,6695253,33667343
2487,7,4,2026-03-24,87036,3799,171,4025710,28384352
2488,7,2,2026-03-24,19122,1630,151,1959104,13200012
2489,7,6,2026-03-24,64419,2342,266,3007873,24774747
2490,8,1,2026-03-24,77427,3931,167,6344002,30135115
2491,8,3,2026-03-24,8337,518,63,3618010,12909025
2492,9,1,2026-03-24,104154,6003,968,768580,5254520
2493,9,3,2026-03-24,98541,2452,74,869541,2903804
2494,9,5,2026-03-24,18402,997,169,2271436,6930506
2495,9,4,2026-03-24,52227,4592,340,3761490,17157805
2496,10,4,2026-03-24,76448,1503,130,6924724,33764545
2497,10,6,2026-03-24,25314,1420,48,2038577,10582230
2498,1,3,2026-03-25,36360,699,90,503215,1416499
2499,1,2,2026-03-25,115479,7771,750,653796,2493581
2500,2,2,2026-03-25,70612,2751,225,5621150,36658768
2501,2,6,2026-03-25,7523,400,26,497242,3240949
2502,3,4,2026-03-25,31230,1849,98,5188370,28270340
2503,3,5,2026-03-25,50794,3435,388,3387999,18819967
2504,3,1,2026-03-25,113663,3104,167,4798223,12207157
2505,3,6,2026-03-25,87271,6180,401,4966269,23568936
2506,4,2,2026-03-25,48841,1449,237,3593639,11553570
2507,4,6,2026-03-25,42405,2072,189,5764411,37647819
2508,4,3,2026-03-25,105927,4811,238,649470,3133505
2509,5,6,2026-03-25,31233,2248,309,2804920,21030107
2510,5,2,2026-03-25,93369,2901,333,2844857,13273049
2511,6,6,2026-03-25,79297,6483,1004,2118701,11793953
2512,6,2,2026-03-25,45619,726,110,3101224,11592735
2513,7,4,2026-03-25,83880,6000,1003,4328004,25383653
2514,7,3,2026-03-25,42400,3164,400,2384723,7073195
2515,7,6,2026-03-25,19058,1550,242,5494869,15386557
2516,7,2,2026-03-25,6469,556,93,2845494,14712238
2517,8,5,2026-03-25,53241,1658,83,3849770,26760055
2518,8,2,2026-03-25,53866,1115,96,487858,2090383
2519,8,1,2026-03-25,9586,789,53,2503902,13124367
2520,8,4,2026-03-25,109930,9189,360,5641108,39293494
2521,9,1,2026-03-25,19756,423,24,5163522,34438169
2522,9,4,2026-03-25,40800,1438,190,4324224,12452481
2523,9,2,2026-03-25,95675,2535,77,5987637,28528396
2524,9,6,2026-03-25,9870,516,78,3759665,13347327
2525,10,5,2026-03-25,91063,1796,257,2655713,17951054
2526,10,1,2026-03-25,99223,5054,749,504790,3294994
2527,1,2,2026-03-26,111214,1684,208,5024564,37746307
2528,1,4,2026-03-26,62061,3532,467,6943473,27004036
2529,2,1,2026-03-26,83387,3547,536,4868358,16958283
2530,2,3,2026-03-26,91324,7546,1027,4836282,16318457
2531,2,5,2026-03-26,101363,6380,543,5167169,25374288
2532,2,6,2026-03-26,66274,5882,839,1538436,11361911
2533,3,6,2026-03-26,52229,4549,153,2423998,18928113
2534,3,5,2026-03-26,48621,4101,505,4081322,28659940
2535,3,4,2026-03-26,117957,7788,1264,3181098,17617293
2536,4,2,2026-03-26,87928,6805,309,5112482,17061005
2537,4,5,2026-03-26,111988,8334,1266,3624826,10839898
2538,4,3,2026-03-26,59916,4856,866,4863375,13383378
2539,4,4,2026-03-26,18607,1082,65,4917497,31903843
2540,5,6,2026-03-26,94654,6458,475,1280807,5703335
2541,5,2,2026-03-26,114637,8571,923,3613168,20373664
2542,6,2,2026-03-26,103281,4709,660,1192771,4597999
2543,6,5,2026-03-26,89397,4382,672,6619297,24027960
2544,6,3,2026-03-26,5078,416,72,1204299,6588981
2545,7,6,2026-03-26,36697,2630,180,2055266,11821481
2546,7,3,2026-03-26,17659,1525,77,436063,1171520
2547,8,2,2026-03-26,113482,8307,260,2425957,12652812
2548,8,6,2026-03-26,20591,960,74,3680615,9434927
2549,9,3,2026-03-26,32321,1221,145,4313441,27223496
2550,9,6,2026-03-26,82769,1501,148,564392,3104138
2551,9,4,2026-03-26,51071,884,116,6992697,33582648
2552,9,2,2026-03-26,75650,5502,482,5225159,32507753
2553,10,6,2026-03-26,54803,980,96,1028371,5500993
2554,10,4,2026-03-26,76268,1670,98,6302959,39631700
2555,10,1,2026-03-26,17321,850,118,2324830,14231801
2556,1,1,2026-03-27,77433,5674,889,2116597,13085445
2557,1,3,2026-03-27,17445,275,11,5964346,42853882
2558,1,5,2026-03-27,71361,3449,346,4185435,17363054
2559,2,4,2026-03-27,81763,1948,200,1758935,13919456
2560,2,5,2026-03-27,43455,3433,90,5342562,23980055
2561,2,1,2026-03-27,19375,1288,225,944418,3489377
2562,2,2,2026-03-27,68733,2314,189,6545576,48049868
2563,3,4,2026-03-27,44620,1280,95,6029697,36186737
2564,3,1,2026-03-27,69664,2240,204,6178568,50591639
2565,4,1,2026-03-27,23245,578,102,5376835,31597640
2566,4,2,2026-03-27,62422,3259,479,3906878,10248622
2567,5,6,2026-03-27,67083,1174,105,6189203,31153547
2568,5,3,2026-03-27,13542,291,46,5875927,27298707
2569,5,1,2026-03-27,57602,3054,179,1453662,4689608
2570,5,2,2026-03-27,26233,563,28,1948504,10086650
2571,6,3,2026-03-27,13758,1208,151,5183180,25809824
2572,6,5,2026-03-27,78356,1408,73,2819460,9302213
2573,6,6,2026-03-27,96943,4294,341,4579834,33105433
2574,6,2,2026-03-27,19778,1074,67,4750318,12128250
2575,7,3,2026-03-27,117798,6011,325,5870340,31397849
2576,7,2,2026-03-27,67748,2104,100,4939173,31118663
2577,8,1,2026-03-27,24058,1914,59,4606582,38875874
2578,8,2,2026-03-27,14514,834,49,6620092,32975020
2579,8,5,2026-03-27,87001,3665,205,2501744,12354484
2580,8,3,2026-03-27,103614,4910,782,6848415,33336529
2581,9,6,2026-03-27,56219,2739,421,2185096,15277428
2582,9,3,2026-03-27,21688,1105,189,4574392,35828764
2583,10,6,2026-03-27,73322,2681,385,3930099,23969401
2584,10,2,2026-03-27,59698,1192,40,6818351,23000907
2585,10,5,2026-03-27,89069,1602,103,2655801,14041332
2586,10,3,2026-03-27,110750,9856,735,4790345,29373318
2587,1,4,2026-03-28,55606,3992,616,5245596,34995979
2588,1,5,2026-03-28,94415,5701,716,5114961,17000105
2589,1,6,2026-03-28,49181,1073,105,3172343,18071044
2590,2,6,2026-03-28,40155,3415,546,5286472,29504368
2591,2,1,2026-03-28,46032,3890,279,2308356,13610273
2592,2,3,2026-03-28,50680,4456,225,3110170,17435708
2593,2,4,2026-03-28,58941,2115,244,5917721,38196917
2594,3,2,2026-03-28,94912,3996,426,2993938,11157768
2595,3,3,2026-03-28,65645,3848,183,6378324,43605126
2596,3,6,2026-03-28,43202,2717,143,6926539,43641804
2597,3,5,2026-03-28,49220,1414,174,4468766,21226601
2598,4,4,2026-03-28,75439,3063,186,904401,3631363
2599,4,3,2026-03-28,54356,4130,732,327406,949241
2600,4,6,2026-03-28,111429,9478,1596,4114808,33364945
2601,5,5,2026-03-28,39825,749,66,4406723,26755994
2602,5,3,2026-03-28,67438,3222,225,1472118,5279940
2603,5,4,2026-03-28,52360,3770,675,644223,4885174
2604,5,1,2026-03-28,41353,953,100,1368894,9860449
2605,6,6,2026-03-28,91546,5263,113,3132043,26187066
2606,6,4,2026-03-28,99315,3554,315,2233476,8537742
2607,6,2,2026-03-28,84123,4861,304,4935677,22809286
2608,6,1,2026-03-28,35980,949,103,2956821,20916869
2609,7,4,2026-03-28,76003,4653,803,1064854,6311859
2610,7,2,2026-03-28,85495,7557,477,4379020,14220340
2611,8,4,2026-03-28,36722,1816,84,1755785,14056381
2612,8,2,2026-03-28,41630,959,55,2887837,14760196
2613,9,4,2026-03-28,18155,1426,121,4025658,20752932
2614,9,6,2026-03-28,101883,8314,1297,6597279,31541431
2615,9,2,2026-03-28,75944,5496,290,5948143,32412138
2616,9,1,2026-03-28,108492,8748,654,473776,2603016
2617,10,4,2026-03-28,23941,1622,188,6163040,40674034
2618,10,6,2026-03-28,27070,2006,106,2935799,13562196
2619,10,2,2026-03-28,40932,1377,91,2236891,10684877
2620,10,5,2026-03-28,66566,5794,752,5025379,19922800
2621,1,1,2026-03-29,79928,3268,264,4418449,22612522
2622,1,4,2026-03-29,63369,5271,180,2438472,11191075
2623,1,6,2026-03-29,40274,1711,307,4314206,14877924
2624,1,2,2026-03-29,33722,2664,328,5325658,30279664
2625,2,1,2026-03-29,52785,981,55,6231622,49822437
2626,2,4,2026-03-29,17108,1046,113,2400432,7142562
2627,3,4,2026-03-29,23564,1870,120,1860449,7208369
2628,3,2,2026-03-29,45841,1260,38,1074025,6686522
2629,3,3,2026-03-29,80053,5131,746,6516754,23171384
2630,4,4,2026-03-29,7252,548,28,6277127,18594637
2631,4,6,2026-03-29,106297,2403,362,1799300,10262703
2632,4,2,2026-03-29,107112,5322,754,6366712,22751724
2633,4,1,2026-03-29,74947,6363,377,373370,1662567
2634,5,3,2026-03-29,111601,1847,186,776892,3777896
2635,5,5,2026-03-29,26889,500,22,1409737,5570651
2636,6,3,2026-03-29,37216,1828,244,6284682,25071411
2637,6,5,2026-03-29,88903,5374,143,3466071,11491500
2638,6,6,2026-03-29,42644,2113,312,5983495,42037350
2639,6,2,2026-03-29,77130,4289,362,4704445,24932247
2640,7,5,2026-03-29,73612,6276,293,4492011,14632452
2641,7,3,2026-03-29,9773,298,34,3382824,25545991
2642,7,4,2026-03-29,20143,1215,104,3453648,14840697
2643,7,2,2026-03-29,8129,313,16,434566,1648492
2644,8,2,2026-03-29,109039,4105,242,437388,3456686
2645,8,4,2026-03-29,62544,2124,178,6280157,33229743
2646,8,6,2026-03-29,31829,1583,136,730723,2902575
2647,8,3,2026-03-29,24075,1980,331,2778146,13180118
2648,9,4,2026-03-29,15239,912,70,4599677,26722469
2649,9,6,2026-03-29,10311,876,139,4321989,12562007
2650,9,5,2026-03-29,48444,1429,239,1692050,4342370
2651,10,2,2026-03-29,40338,786,79,5590481,31455099
2652,10,5,2026-03-29,8164,396,29,5441596,28632295
2653,1,3,2026-03-30,110018,5916,235,3977547,28045504
2654,1,6,2026-03-30,61807,4466,115,6837308,39573918
2655,1,5,2026-03-30,103164,5929,182,1586225,12844751
2656,1,1,2026-03-30,54535,2168,291,6435845,43990681
2657,2,2,2026-03-30,17214,1054,67,2147486,5908485
2658,2,6,2026-03-30,44703,711,29,3809591,22536661
2659,2,5,2026-03-30,59734,4477,722,3881193,22442361
2660,3,2,2026-03-30,26416,2097,131,4348883,31407950
2661,3,1,2026-03-30,33717,1689,298,5942276,32450135
2662,3,5,2026-03-30,15481,1009,151,3175087,19688048
2663,4,4,2026-03-30,87775,5694,593,5901508,38901228
2664,4,3,2026-03-30,98921,5859,757,5281577,37867727
2665,4,5,2026-03-30,37151,1187,27,4355019,17999864
2666,5,3,2026-03-30,82554,3097,489,1193359,8883858
2667,5,4,2026-03-30,77746,2470,359,2386565,12615586
2668,5,5,2026-03-30,25087,2118,278,4543324,21253476
2669,5,1,2026-03-30,102324,4603,509,2808902,8389558
2670,6,5,2026-03-30,91885,1835,128,777337,3975099
2671,6,4,2026-03-30,111831,5302,457,556653,2506449
2672,7,1,2026-03-30,68769,5565,549,3624780,21859378
2673,7,3,2026-03-30,58125,2746,158,2340410,14424968
2674,7,2,2026-03-30,26613,1070,123,5278186,25129896
2675,8,1,2026-03-30,15788,1179,25,4832955,24509150
2676,8,6,2026-03-30,17099,1454,213,6150076,39285569
2677,9,1,2026-03-30,28274,493,32,3376664,22192915
2678,9,4,2026-03-30,113364,7651,968,1034172,2836298
2679,10,3,2026-03-30,81397,1723,45,301787,2241848
2680,10,1,2026-03-30,30198,2241,366,4413438,13881281
2681,10,5,2026-03-30,82774,3050,469,901323,6751642
2682,1,2,2026-03-31,84451,6665,301,6810190,45625932
2683,1,1,2026-03-31,17598,919,51,2679823,7214625
2684,1,4,2026-03-31,116693,4714,217,4264962,31397049
2685,2,5,2026-03-31,90654,6157,518,2272372,16510021
2686,2,3,2026-03-31,116034,4432,320,2318980,12215738
2687,2,6,2026-03-31,97174,2588,84,5229843,40535727
2688,3,1,2026-03-31,21529,564,17,6762304,30405815
2689,3,4,2026-03-31,46936,2743,370,3951853,19598358
2690,4,6,2026-03-31,32495,2670,333,3355209,11539186
2691,4,5,2026-03-31,30098,1230,34,2415455,11684411
2692,4,3,2026-03-31,111498,5833,731,3634384,26176100
2693,4,4,2026-03-31,118059,4635,191,3042304,21209992
2694,5,4,2026-03-31,118924,8769,1514,3787991,11588593
2695,5,3,2026-03-31,119756,10673,466,1477265,5820631
2696,5,2,2026-03-31,84157,4388,282,1996641,13626488
2697,5,1,2026-03-31,59771,1068,22,3326001,22511011
2698,6,3,2026-03-31,68281,4975,871,1992093,7502960
2699,6,6,2026-03-31,48583,3207,504,6541564,36174108
2700,6,1,2026-03-31,74582,3304,345,5253370,32438418
2701,6,4,2026-03-31,85245,2536,363,6434346,46981514
2702,7,6,2026-03-31,75620,6787,631,2686438,12077237
2703,7,5,2026-03-31,58390,3456,602,826791,4420938
2704,7,3,2026-03-31,59689,5054,840,5406652,32068939
2705,8,5,2026-03-31,39694,1489,185,624726,4623233
2706,8,2,2026-03-31,92612,7670,465,2526050,6380070
2707,8,4,2026-03-31,35044,632,108,4068581,16005308
2708,9,4,2026-03-31,14975,1125,71,4884759,39759502
2709,9,1,2026-03-31,7142,375,64,6965837,49462148
2710,10,5,2026-03-31,81044,2512,316,2712204,19468332
2711,10,1,2026-03-31,117097,3818,680,5003951,34298718
2712,10,4,2026-03-31,28230,1577,82,6046901,30700133
2713,1,6,2026-04-01,7711,173,29,6432211,26045047
2714,1,2,2026-04-01,91174,3366,205,1657792,13155785
2715,1,4,2026-04-01,31750,2212,172,6718062,54352136
2716,2,5,2026-04-01,14991,1329,212,327919,2695990
2717,2,6,2026-04-01,13648,1001,147,2565352,21268979
2718,2,1,2026-04-01,19859,1437,106,4498188,31919136
2719,3,4,2026-04-01,92555,5653,823,3288517,23789132
2720,3,5,2026-04-01,51299,1448,215,4874345,39821664
2721,3,1,2026-04-01,100068,1637,272,6954765,49371205
2722,3,2,2026-04-01,13314,361,26,4679580,34588215
2723,4,2,2026-04-01,49588,3918,575,3927247,12258572
2724,4,4,2026-04-01,72163,5281,445,1705284,6208703
2725,4,3,2026-04-01,88556,4539,516,6149835,17843152
2726,4,1,2026-04-01,102602,3283,410,6849535,37441277
2727,5,4,2026-04-01,31098,2565,66,1877733,4736263
2728,5,3,2026-04-01,51585,840,106,3425070,21894078
2729,5,5,2026-04-01,59464,4235,89,2943839,22585253
2730,6,2,2026-04-01,82941,4482,639,5273484,17479605
2731,6,1,2026-04-01,69794,3944,426,6688629,30394601
2732,7,1,2026-04-01,75396,5780,386,1194009,3378422
2733,7,3,2026-04-01,44348,2876,516,6137689,24855727
2734,7,2,2026-04-01,54752,4924,319,3756356,31507794
2735,7,4,2026-04-01,74594,3154,314,6496064,27926064
2736,8,1,2026-04-01,47959,1384,48,1452802,11750933
2737,8,3,2026-04-01,84024,5038,181,1251051,3841907
2738,9,3,2026-04-01,28936,1684,190,961348,3738794
2739,9,6,2026-04-01,41243,1582,224,6632062,38120017
2740,9,1,2026-04-01,117623,2467,330,5143262,39715253
2741,10,3,2026-04-01,57907,4135,109,3824651,11695036
2742,10,5,2026-04-01,48681,1712,48,876696,2687853
2743,10,6,2026-04-01,82110,1256,204,656724,3490710
2744,10,1,2026-04-01,52333,2378,88,1632169,9866662
2745,1,2,2026-04-02,29265,1862,206,1171356,7362011
2746,1,1,2026-04-02,7207,362,49,1362513,4790892
2747,1,3,2026-04-02,112764,8997,913,3721801,9422554
2748,1,5,2026-04-02,73547,5930,665,6422436,45969060
2749,2,4,2026-04-02,36183,703,37,5894214,28472866
2750,2,5,2026-04-02,113137,6175,463,3693364,30811257
2751,3,5,2026-04-02,37640,2304,374,6229943,31282693
2752,3,3,2026-04-02,89978,5434,109,1261424,6222944
2753,3,6,2026-04-02,30056,2134,278,5137005,18524798
2754,4,5,2026-04-02,98201,1769,317,6548507,18200823
2755,4,1,2026-04-02,14463,958,39,2129854,8858689
2756,4,2,2026-04-02,19760,1147,142,6316615,19989850
2757,4,6,2026-04-02,96255,1543,57,2030850,10524772
2758,5,6,2026-04-02,118875,5070,894,3476972,22451230
2759,5,1,2026-04-02,94170,3355,423,5627198,18994566
2760,6,3,2026-04-02,69213,3576,228,710483,2850932
2761,6,2,2026-04-02,61792,3075,91,799896,5591229
2762,6,5,2026-04-02,73718,2704,232,2709291,9060376
2763,7,2,2026-04-02,67027,4955,518,5219788,27281609
2764,7,4,2026-04-02,44740,2832,260,6074976,46674568
2765,7,1,2026-04-02,115030,5839,481,1646021,8859052
2766,8,2,2026-04-02,89570,4607,253,4928385,27392881
2767,8,1,2026-04-02,23965,556,75,4679090,18851431
2768,8,6,2026-04-02,17954,635,79,2902290,20253391
2769,9,1,2026-04-02,19040,630,41,2349288,16554073
2770,9,5,2026-04-02,92614,7858,1233,5118531,37334400
2771,10,2,2026-04-02,7565,299,38,4946218,24821887
2772,10,4,2026-04-02,49734,751,38,1209880,8342986
2773,10,1,2026-04-02,99487,7194,432,2581211,15531544
2774,10,5,2026-04-02,87424,3946,610,5346354,31496943
2775,1,1,2026-04-03,86870,2581,152,684227,5232132
2776,1,4,2026-04-03,51777,2607,152,3097006,16906256
2777,1,5,2026-04-03,61468,5336,120,939784,2931331
2778,2,2,2026-04-03,118580,2168,205,4787743,40579647
2779,2,4,2026-04-03,14516,329,58,4901722,25232530
2780,3,2,2026-04-03,33635,1440,37,398128,3188695
2781,3,6,2026-04-03,58626,1408,91,5237754,41057755
2782,4,1,2026-04-03,36025,2193,76,2399808,17390442
2783,4,3,2026-04-03,75371,5349,909,2323416,6424299
2784,5,3,2026-04-03,104264,7005,147,4406638,32619664
2785,5,5,2026-04-03,33358,2491,403,1139645,3455701
2786,5,2,2026-04-03,81399,2621,293,300779,1522734
2787,5,6,2026-04-03,50738,4317,606,4966472,33154349
2788,6,6,2026-04-03,87209,5047,639,1915181,6765203
2789,6,1,2026-04-03,25572,832,22,1804845,6633051
2790,7,2,2026-04-03,43666,2164,272,2192681,13620665
2791,7,6,2026-04-03,9127,217,36,2012648,9459152
2792,8,6,2026-04-03,95166,1879,308,4273935,20380331
2793,8,4,2026-04-03,27462,1183,124,6041495,45658273
2794,8,2,2026-04-03,60096,1390,197,2076582,6103652
2795,9,1,2026-04-03,96709,7344,459,4664272,31634649
2796,9,4,2026-04-03,93754,5139,843,5263396,41548460
2797,9,2,2026-04-03,81758,7262,1175,1620343,12108261
2798,10,5,2026-04-03,60690,1693,260,4033566,16840349
2799,10,6,2026-04-03,39108,2364,397,6996643,49892062
2800,10,2,2026-04-03,7625,226,15,6780686,38735932
2801,10,4,2026-04-03,16930,1364,52,6126036,19975004
2802,1,2,2026-04-04,117351,2756,266,5749703,34406073
2803,1,5,2026-04-04,101680,7753,220,1808209,10368545
2804,2,2,2026-04-04,11652,619,72,922207,3641766
2805,2,6,2026-04-04,77388,1645,171,1084641,4401418
2806,3,5,2026-04-04,10769,506,78,2022184,6750605
2807,3,2,2026-04-04,108550,3423,416,4644922,15732041
2808,3,6,2026-04-04,62979,1282,173,4886272,14565690
2809,4,4,2026-04-04,116047,4679,118,396717,2848541
2810,4,2,2026-04-04,106620,6916,165,6365718,17073393
2811,4,3,2026-04-04,47270,1293,179,5643872,33948134
2812,5,6,2026-04-04,68016,5882,210,6873729,54067142
2813,5,2,2026-04-04,89875,3852,562,6578636,54680714
2814,6,6,2026-04-04,51312,1973,251,6966339,55630076
2815,6,2,2026-04-04,89621,3292,219,1636090,4925027
2816,7,5,2026-04-04,75780,3846,379,6742342,19954792
2817,7,6,2026-04-04,28032,2153,142,5514819,39871364
2818,8,4,2026-04-04,71472,3402,82,5326551,14877690
2819,8,6,2026-04-04,91774,3175,188,3197023,20205209
2820,8,1,2026-04-04,16624,700,71,4746257,16136095
2821,9,5,2026-04-04,59129,1548,97,2211300,18672228
2822,9,1,2026-04-04,53439,3452,271,1728040,12460618
2823,9,2,2026-04-04,54194,3778,409,630309,3939495
2824,10,4,2026-04-04,36508,1670,262,4983044,26211518
2825,10,2,2026-04-04,51540,3813,86,5537831,39715567
2826,1,2,2026-04-05,40102,3013,507,3585621,14403047
2827,1,6,2026-04-05,74281,1806,196,4740003,32853137
2828,1,1,2026-04-05,39289,2432,149,5700396,20320033
2829,1,4,2026-04-05,67081,3513,593,4625697,16944562
2830,2,2,2026-04-05,40101,1330,169,1486996,9932935
2831,2,5,2026-04-05,86143,5671,772,4676533,27724931
2832,2,1,2026-04-05,92752,6031,417,2796338,9651720
2833,2,6,2026-04-05,36813,2980,420,1394800,6568865
2834,3,5,2026-04-05,45577,3967,239,4175245,32319173
2835,3,4,2026-04-05,112746,4990,854,5598515,27092810
2836,3,2,2026-04-05,51488,4425,353,2737829,21074824
2837,3,1,2026-04-05,10546,305,44,6349227,41616042
2838,4,5,2026-04-05,30122,2618,434,495153,3224429
2839,4,2,2026-04-05,66581,2882,247,2647028,20325218
2840,4,3,2026-04-05,72237,4202,631,4538061,36293808
2841,5,2,2026-04-05,53283,1764,232,4651564,16609468
2842,5,1,2026-04-05,41101,1638,287,4206429,25914006
2843,6,1,2026-04-05,95023,5979,1069,2744241,10792832
2844,6,3,2026-04-05,33329,1022,145,3278488,12018850
2845,6,6,2026-04-05,73971,2539,178,6246500,20195449
2846,6,2,2026-04-05,100479,3179,135,1157111,3518017
2847,7,5,2026-04-05,108202,2627,72,1966135,7759505
2848,7,4,2026-04-05,16982,1058,54,2118501,7008513
2849,7,6,2026-04-05,89414,3507,196,3711201,28312311
2850,7,3,2026-04-05,99812,2072,69,6591811,40679720
2851,8,4,2026-04-05,65517,5703,897,6833998,39741741
2852,8,3,2026-04-05,118248,6425,137,1850456,6943320
2853,8,6,2026-04-05,8482,761,18,1195448,5388518
2854,8,1,2026-04-05,59397,1389,56,5309648,29963503
2855,9,2,2026-04-05,48758,2458,325,2513645,17282734
2856,9,4,2026-04-05,112877,9981,390,6379875,50704828
2857,10,5,2026-04-05,56348,2400,352,1423455,11124733
2858,10,2,2026-04-05,14994,574,17,1333255,10299460
2859,1,5,2026-04-06,43304,1383,115,4304275,19617601
2860,1,3,2026-04-06,8457,498,70,3716504,13633012
2861,1,1,2026-04-06,111816,7740,1320,5388263,32931918
2862,1,6,2026-04-06,24383,500,46,3111788,14084475
2863,2,1,2026-04-06,9781,656,103,2765817,9072750
2864,2,3,2026-04-06,75268,3427,478,3377243,21218771
2865,3,2,2026-04-06,61186,2915,427,688882,3868785
2866,3,4,2026-04-06,17580,417,16,6845687,51884980
2867,3,5,2026-04-06,10525,902,144,764623,4298358
2868,4,3,2026-04-06,57144,4648,158,6698294,17841690
2869,4,4,2026-04-06,25184,1671,52,6550866,24743411
2870,5,2,2026-04-06,49634,2068,311,4570437,26516525
2871,5,3,2026-04-06,62178,3600,351,4370741,22058436
2872,6,6,2026-04-06,113972,3964,554,638411,2039704
2873,6,2,2026-04-06,44846,3687,76,4727590,39763198
2874,6,5,2026-04-06,107268,3170,214,4300417,33014310
2875,6,3,2026-04-06,77127,5418,566,3717999,10323855
2876,7,6,2026-04-06,85544,5927,169,5895417,27846276
2877,7,3,2026-04-06,95584,6408,749,698385,3872123
2878,8,5,2026-04-06,80246,2297,51,4100944,34658572
2879,8,1,2026-04-06,81401,6149,519,5315132,35807883
2880,8,3,2026-04-06,86759,7434,649,5538550,32878447
2881,8,2,2026-04-06,54265,4353,544,4936371,31348403
2882,9,6,2026-04-06,43738,1132,164,5159349,24788572
2883,9,4,2026-04-06,79548,2674,194,1163556,4964247
2884,9,1,2026-04-06,106226,5580,388,5490733,39828631
